Scenario,Scenario_Display,Algorithm,Run,Local_Parameter_Index,Global_Parameter_Index,Parameter_Type,cNDI,Within_Niche_Variance,Num_Pareto,K_eff
Reactor,Coiled-tube reactor,NSGA-Full,4,38,38,Redundant,1.0028862720661487,0.08381507289156143,32,5
Reactor,Coiled-tube reactor,NSGA-Full,4,39,39,Redundant,0.9310066604609254,0.07223111681855039,32,5
Reactor,Coiled-tube reactor,NSGA-Full,4,40,40,Redundant,0.6743975347154747,0.03790100290252583,32,5
Reactor,Coiled-tube reactor,NSGA-Full,4,41,41,Redundant,0.7864038172277288,0.051535913645861915,32,5
Reactor,Coiled-tube reactor,NSGA-Full,4,42,42,Redundant,0.6052075623593387,0.030523016128077732,32,5
Reactor,Coiled-tube reactor,NSGA-Full,4,43,43,Redundant,0.6312994226907657,0.03321158009080783,32,5
Reactor,Coiled-tube reactor,NSGA-Full,4,44,44,Redundant,0.6740985295477981,0.03786740229487531,32,5
Reactor,Coiled-tube reactor,NSGA-Full,4,45,45,Redundant,0.9301513466526973,0.07209846063998551,32,5
Reactor,Coiled-tube reactor,NSGA-Full,4,46,46,Redundant,0.6846310980635596,0.03905997836964295,32,5
Reactor,Coiled-tube reactor,NSGA-Full,4,47,47,Redundant,0.7159547045697097,0.04271592824962502,32,5
Reactor,Coiled-tube reactor,NSGA-Full,4,48,48,Redundant,0.565711917156542,0.026669164434410857,32,5
Reactor,Coiled-tube reactor,NSGA-Full,4,49,49,Redundant,0.8370237288636618,0.05838406022340241,32,5
Reactor,Coiled-tube reactor,MOBO-Full,0,0,0,Representative,0.40430300095914534,0.013621743048714224,26,5
Reactor,Coiled-tube reactor,MOBO-Full,0,1,1,Redundant,0.3338117809279883,0.009285858757192938,26,5
Reactor,Coiled-tube reactor,MOBO-Full,0,2,2,Representative,0.2600416934883543,0.005635140196024267,26,5
Reactor,Coiled-tube reactor,MOBO-Full,0,3,3,Redundant,0.9389483227902213,0.07346866273921414,26,5
Reactor,Coiled-tube reactor,MOBO-Full,0,4,4,Redundant,0.92762464038256,0.07170728945373948,26,5
Reactor,Coiled-tube reactor,MOBO-Full,0,5,5,Redundant,0.8270182535790215,0.056996599312741224,26,5
Reactor,Coiled-tube reactor,MOBO-Full,0,6,6,Redundant,0.9812782455991358,0.08024224960717649,26,5
Reactor,Coiled-tube reactor,MOBO-Full,0,7,7,Redundant,0.7829079398530977,0.05107873685708514,26,5
Reactor,Coiled-tube reactor,MOBO-Full,0,8,8,Redundant,0.9829998128703062,0.08052405267525475,26,5
Reactor,Coiled-tube reactor,MOBO-Full,0,9,9,Redundant,0.47109483265318586,0.0184941951127111,26,5
Reactor,Coiled-tube reactor,MOBO-Full,0,10,10,Redundant,0.7501361260992445,0.04689201730659848,26,5
Reactor,Coiled-tube reactor,MOBO-Full,0,11,11,Redundant,0.8923827126850273,0.06636224215825734,26,5
Reactor,Coiled-tube reactor,MOBO-Full,0,12,12,Redundant,0.7245061391117801,0.04374242880088817,26,5
Reactor,Coiled-tube reactor,MOBO-Full,0,13,13,Redundant,0.9304679768258219,0.07214755465819486,26,5
Reactor,Coiled-tube reactor,MOBO-Full,0,14,14,Redundant,1.0031931065735762,0.0838663674230619,26,5
Reactor,Coiled-tube reactor,MOBO-Full,0,15,15,Redundant,0.9314118325522397,0.07229400015152677,26,5
Reactor,Coiled-tube reactor,MOBO-Full,0,16,16,Redundant,1.1195452915181474,0.10444847164670445,26,5
Reactor,Coiled-tube reactor,MOBO-Full,0,17,17,Redundant,0.9542063567910214,0.07587581427836616,26,5
Reactor,Coiled-tube reactor,MOBO-Full,0,18,18,Redundant,0.8847956424833207,0.06523861074645602,26,5
Reactor,Coiled-tube reactor,MOBO-Full,0,19,19,Redundant,0.4597159846602999,0.017611565546015756,26,5
Reactor,Coiled-tube reactor,MOBO-Full,0,20,20,Redundant,0.8889949676420941,0.06585933770774732,26,5
Reactor,Coiled-tube reactor,MOBO-Full,0,21,21,Redundant,0.9374359485998425,0.0732321798106072,26,5
Reactor,Coiled-tube reactor,MOBO-Full,0,22,22,Redundant,0.9032226268045219,0.06798425946430506,26,5
Reactor,Coiled-tube reactor,MOBO-Full,0,23,23,Redundant,0.7232802262856789,0.0435945238113219,26,5
Reactor,Coiled-tube reactor,MOBO-Full,0,24,24,Redundant,0.8169666924910727,0.05561954805331691,26,5
Reactor,Coiled-tube reactor,MOBO-Full,0,25,25,Redundant,0.8184203724761737,0.05581765884033658,26,5
Reactor,Coiled-tube reactor,MOBO-Full,0,26,26,Redundant,1.0034590878920442,0.08391084508942778,26,5
Reactor,Coiled-tube reactor,MOBO-Full,0,27,27,Redundant,1.063315334753315,0.09421995842679622,26,5
Reactor,Coiled-tube reactor,MOBO-Full,0,28,28,Redundant,0.9108165838061592,0.0691322374446935,26,5
Reactor,Coiled-tube reactor,MOBO-Full,0,29,29,Redundant,1.0256499552977008,0.08766315256684798,26,5
Reactor,Coiled-tube reactor,MOBO-Full,0,30,30,Redundant,1.0579353707126058,0.09326893738373489,26,5
Reactor,Coiled-tube reactor,MOBO-Full,0,31,31,Redundant,0.8663249237135491,0.06254323945394055,26,5
Reactor,Coiled-tube reactor,MOBO-Full,0,32,32,Redundant,1.0358401058870421,0.08941372708033989,26,5
Reactor,Coiled-tube reactor,MOBO-Full,0,33,33,Redundant,0.719732155578959,0.04316786464786122,26,5
Reactor,Coiled-tube reactor,MOBO-Full,0,34,34,Redundant,1.0244585219415143,0.08745960526488267,26,5
Reactor,Coiled-tube reactor,MOBO-Full,0,35,35,Redundant,1.003542559163561,0.08392480567104578,26,5
Reactor,Coiled-tube reactor,MOBO-Full,0,36,36,Redundant,1.0169828650699513,0.08618784565382388,26,5
Reactor,Coiled-tube reactor,MOBO-Full,0,37,37,Redundant,0.9311043599779842,0.07224627743083431,26,5
Reactor,Coiled-tube reactor,MOBO-Full,0,38,38,Redundant,0.871486472818362,0.06329072269211579,26,5
Reactor,Coiled-tube reactor,MOBO-Full,0,39,39,Redundant,1.0576077585040873,0.09321118090400332,26,5
Reactor,Coiled-tube reactor,MOBO-Full,0,40,40,Redundant,0.8472484922198258,0.05981916729739735,26,5
Reactor,Coiled-tube reactor,MOBO-Full,0,41,41,Redundant,0.917339905860559,0.07012604190702161,26,5
Reactor,Coiled-tube reactor,MOBO-Full,0,42,42,Redundant,0.8773558300462043,0.06414610437633868,26,5
Reactor,Coiled-tube reactor,MOBO-Full,0,43,43,Redundant,1.0289254906704821,0.08822397211262435,26,5
Reactor,Coiled-tube reactor,MOBO-Full,0,44,44,Redundant,0.8016223186117564,0.05354986180804068,26,5
Reactor,Coiled-tube reactor,MOBO-Full,0,45,45,Redundant,0.9803357488336262,0.08008818170343222,26,5
Reactor,Coiled-tube reactor,MOBO-Full,0,46,46,Redundant,1.0530183350206292,0.09240396782413486,26,5
Reactor,Coiled-tube reactor,MOBO-Full,0,47,47,Redundant,0.8028054107549154,0.05370804396144738,26,5
Reactor,Coiled-tube reactor,MOBO-Full,0,48,48,Redundant,1.0104090197482436,0.08507719893238387,26,5
Reactor,Coiled-tube reactor,MOBO-Full,0,49,49,Redundant,0.7791750573094383,0.05059281416109719,26,5
Reactor,Coiled-tube reactor,MOBO-Full,1,0,0,Representative,0.06268382345103891,0.00032743847687008475,22,4
Reactor,Coiled-tube reactor,MOBO-Full,1,1,1,Redundant,0.2017201927342683,0.0033909196797291957,22,4
Reactor,Coiled-tube reactor,MOBO-Full,1,2,2,Representative,0.538152697485442,0.024134027150904805,22,4
Reactor,Coiled-tube reactor,MOBO-Full,1,3,3,Redundant,0.5491700452905055,0.025132311553697988,22,4
Reactor,Coiled-tube reactor,MOBO-Full,1,4,4,Redundant,0.7595615109703928,0.04807780741230218,22,4
Reactor,Coiled-tube reactor,MOBO-Full,1,5,5,Redundant,0.9597839447208911,0.07676543504533288,22,4
Reactor,Coiled-tube reactor,MOBO-Full,1,6,6,Redundant,0.9414622730990785,0.07386260097240699,22,4
Reactor,Coiled-tube reactor,MOBO-Full,1,7,7,Redundant,1.0288894602054977,0.08821779344349669,22,4
Reactor,Coiled-tube reactor,MOBO-Full,1,8,8,Redundant,0.6351277098237381,0.033615600648828875,22,4
Reactor,Coiled-tube reactor,MOBO-Full,1,9,9,Redundant,0.3865227052469165,0.012449983472616225,22,4
Reactor,Coiled-tube reactor,MOBO-Full,1,10,10,Redundant,0.9429025036453313,0.07408876094838618,22,4
Reactor,Coiled-tube reactor,MOBO-Full,1,11,11,Redundant,0.6625704204583767,0.03658329683886583,22,4
Reactor,Coiled-tube reactor,MOBO-Full,1,12,12,Redundant,0.8911577779873395,0.06618018210561104,22,4
Reactor,Coiled-tube reactor,MOBO-Full,1,13,13,Redundant,0.7909001938922945,0.05212692639157241,22,4
Reactor,Coiled-tube reactor,MOBO-Full,1,14,14,Redundant,0.9281444371685436,0.0717876746872427,22,4
Reactor,Coiled-tube reactor,MOBO-Full,1,15,15,Redundant,0.9448530784496603,0.07439561165464999,22,4
Reactor,Coiled-tube reactor,MOBO-Full,1,16,16,Redundant,0.844249374823402,0.05939641724080877,22,4
Reactor,Coiled-tube reactor,MOBO-Full,1,17,17,Redundant,0.8066045899102531,0.05421758037202396,22,4
Reactor,Coiled-tube reactor,MOBO-Full,1,18,18,Redundant,0.5798669266108342,0.028020471048091217,22,4
Reactor,Coiled-tube reactor,MOBO-Full,1,19,19,Redundant,0.709279556217377,0.0419231240723266,22,4
Reactor,Coiled-tube reactor,MOBO-Full,1,20,20,Redundant,0.833628045865859,0.05791130990451089,22,4
Reactor,Coiled-tube reactor,MOBO-Full,1,21,21,Redundant,0.7521228431838692,0.047140730936582255,22,4
Reactor,Coiled-tube reactor,MOBO-Full,1,22,22,Redundant,0.820095967499072,0.056046449659019906,22,4
Reactor,Coiled-tube reactor,MOBO-Full,1,23,23,Redundant,1.1872937357258808,0.11747220124115983,22,4
Reactor,Coiled-tube reactor,MOBO-Full,1,24,24,Redundant,0.7623863143569954,0.048436074359903616,22,4
Reactor,Coiled-tube reactor,MOBO-Full,1,25,25,Redundant,0.8541787112105635,0.06080177255711161,22,4
Reactor,Coiled-tube reactor,MOBO-Full,1,26,26,Redundant,1.0322867578324628,0.08880132919968814,22,4
Reactor,Coiled-tube reactor,MOBO-Full,1,27,27,Redundant,0.7193628725471446,0.04312357853327328,22,4
Reactor,Coiled-tube reactor,MOBO-Full,1,28,28,Redundant,0.22972520782863845,0.004397805925992594,22,4
Reactor,Coiled-tube reactor,MOBO-Full,1,29,29,Redundant,1.116896385129848,0.10395479459301013,22,4
Reactor,Coiled-tube reactor,MOBO-Full,1,30,30,Redundant,0.8268168260838928,0.05696883865795352,22,4
Reactor,Coiled-tube reactor,MOBO-Full,1,31,31,Redundant,0.9139029022418392,0.06960154289383806,22,4
Reactor,Coiled-tube reactor,MOBO-Full,1,32,32,Redundant,0.9996768629130726,0.08327948585364352,22,4
Reactor,Coiled-tube reactor,MOBO-Full,1,33,33,Redundant,1.00939842328365,0.08490709807729321,22,4
Reactor,Coiled-tube reactor,MOBO-Full,1,34,34,Redundant,0.47078799802675636,0.018470111590503432,22,4
Reactor,Coiled-tube reactor,MOBO-Full,1,35,35,Redundant,0.8774876798139521,0.0641653856854394,22,4
Reactor,Coiled-tube reactor,MOBO-Full,1,36,36,Redundant,0.922478987460805,0.07091395685889268,22,4
Reactor,Coiled-tube reactor,MOBO-Full,1,37,37,Redundant,0.8706965717997334,0.06317604334531735,22,4
Reactor,Coiled-tube reactor,MOBO-Full,1,38,38,Redundant,0.8917562903684535,0.06626910678430879,22,4
Reactor,Coiled-tube reactor,MOBO-Full,1,39,39,Redundant,0.8103195815616434,0.05471815202185307,22,4
Reactor,Coiled-tube reactor,MOBO-Full,1,40,40,Redundant,0.8475953415195696,0.05986815524713965,22,4
Reactor,Coiled-tube reactor,MOBO-Full,1,41,41,Redundant,1.0017948120238307,0.08363273711648853,22,4
Reactor,Coiled-tube reactor,MOBO-Full,1,42,42,Redundant,0.4929855555427321,0.020252896497814685,22,4
Reactor,Coiled-tube reactor,MOBO-Full,1,43,43,Redundant,0.9057634644557695,0.06836728779524318,22,4
Reactor,Coiled-tube reactor,MOBO-Full,1,44,44,Redundant,1.1398291062966346,0.10826753263008206,22,4
Reactor,Coiled-tube reactor,MOBO-Full,1,45,45,Redundant,0.8175429745153983,0.05569804293162376,22,4
Reactor,Coiled-tube reactor,MOBO-Full,1,46,46,Redundant,0.9895163113253689,0.08159521086491368,22,4
Reactor,Coiled-tube reactor,MOBO-Full,1,47,47,Redundant,0.5977714764670153,0.02977756150646296,22,4
Reactor,Coiled-tube reactor,MOBO-Full,1,48,48,Redundant,0.8292133223293496,0.057299561160706496,22,4
Reactor,Coiled-tube reactor,MOBO-Full,1,49,49,Redundant,0.9684369300447452,0.07815584062287423,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,0,0,Representative,0.061727657460122425,0.0003175253079595173,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,1,1,Redundant,0.0671377756332795,0.00037562340974871484,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,2,2,Representative,0.514083765571721,0.02202350983536668,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,3,3,Redundant,0.9993675278043264,0.08322795463581091,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,4,4,Redundant,0.9337051501010283,0.07265044227709865,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,5,5,Redundant,0.9140879384071082,0.06962972992844643,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,6,6,Redundant,1.0714524764298714,0.09566753410397534,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,7,7,Redundant,1.1223249699307927,0.1049677781775129,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,8,8,Redundant,0.9133596512733596,0.06951882104784941,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,9,9,Redundant,0.7991940339487648,0.053225925324941616,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,10,10,Redundant,0.8283771603389125,0.057184059980930034,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,11,11,Redundant,0.7857033578530082,0.05144414721179102,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,12,12,Redundant,0.9631614929927202,0.07730667179866384,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,13,13,Redundant,0.8657404653703419,0.06245887944830469,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,14,14,Redundant,0.7734460158944474,0.04985156162524948,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,15,15,Redundant,1.0172094752317522,0.08622625970843806,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,16,16,Redundant,0.9098266530637383,0.06898204488543033,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,17,17,Redundant,0.7357511471707522,0.04511081254692315,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,18,18,Redundant,0.9620898618928203,0.07713474186307884,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,19,19,Redundant,0.64707763074134,0.03489245501715216,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,20,20,Redundant,0.8621919647637946,0.06194791534193769,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,21,21,Redundant,1.0947865421811365,0.09987979774507746,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,22,22,Redundant,0.8326510770807519,0.05777565134697802,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,23,23,Redundant,0.8702739124690201,0.06311472356034464,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,24,24,Redundant,1.0341794931884425,0.08912726867762533,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,25,25,Redundant,0.9453475682972925,0.07447350207380034,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,26,26,Redundant,0.9619906510443806,0.07711883439139927,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,27,27,Redundant,1.0105203544384251,0.08509594889453002,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,28,28,Redundant,0.7420441616964453,0.045885794825648356,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,29,29,Redundant,0.9941533705618723,0.08236174368329428,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,30,30,Redundant,0.7151029455703896,0.04261435189695396,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,31,31,Redundant,0.9291270271415677,0.07193975271374395,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,32,32,Redundant,1.0392374451049537,0.09000120560902267,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,33,33,Redundant,1.0432556847423262,0.09069853531226497,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,34,34,Redundant,0.23723574538423842,0.004690066574001266,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,35,35,Redundant,0.9675486245943509,0.07801252841286833,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,36,36,Redundant,1.003122456549208,0.08385455523610982,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,37,37,Redundant,0.9849034613412176,0.08083623568015928,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,38,38,Redundant,0.9888918700846512,0.08149226089329321,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,39,39,Redundant,0.971703571519189,0.07868398590859564,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,40,40,Redundant,0.9658902094441048,0.07774532472499804,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,41,41,Redundant,0.9489817132679667,0.07504719100975044,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,42,42,Redundant,0.9557212243304617,0.07611692155297639,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,43,43,Redundant,1.1333961121830476,0.10704889559263728,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,44,44,Redundant,1.0137808799139947,0.08564597270659945,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,45,45,Redundant,0.9740793818919501,0.07906922018558363,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,46,46,Redundant,0.9513587493014611,0.07542362248937003,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,47,47,Redundant,1.0371592172866049,0.08964160350021359,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,48,48,Redundant,1.241271899713735,0.12839632741824542,22,4
Reactor,Coiled-tube reactor,MOBO-Full,2,49,49,Redundant,0.9938696446874757,0.08231473921926744,22,4
Reactor,Coiled-tube reactor,MOBO-Full,3,0,0,Representative,0.1896062577833606,0.002995877749217516,26,5
Reactor,Coiled-tube reactor,MOBO-Full,3,1,1,Redundant,0.32812496779452155,0.008972166207512984,26,5
Reactor,Coiled-tube reactor,MOBO-Full,3,2,2,Representative,0.4035163397090131,0.013568786367679974,26,5
Reactor,Coiled-tube reactor,MOBO-Full,3,3,3,Redundant,0.7476084244383195,0.04657652969092889,26,5
Reactor,Coiled-tube reactor,MOBO-Full,3,4,4,Redundant,0.9465451972366524,0.07466231753431445,26,5
Reactor,Coiled-tube reactor,MOBO-Full,3,5,5,Redundant,0.9265160064674096,0.07153599252002642,26,5
Reactor,Coiled-tube reactor,MOBO-Full,3,6,6,Redundant,0.7700027231026317,0.04940868279878901,26,5
Reactor,Coiled-tube reactor,MOBO-Full,3,7,7,Redundant,0.9381226023430965,0.07333950141891529,26,5
Reactor,Coiled-tube reactor,MOBO-Full,3,8,8,Redundant,0.7432131260238511,0.04603047922451207,26,5
Reactor,Coiled-tube reactor,MOBO-Full,3,9,9,Redundant,0.9132057355806741,0.06949539295812,26,5
Reactor,Coiled-tube reactor,MOBO-Full,3,10,10,Redundant,0.9551140858028018,0.07602024307491015,26,5
Reactor,Coiled-tube reactor,MOBO-Full,3,11,11,Redundant,0.8126407690296247,0.05503208495742165,26,5
Reactor,Coiled-tube reactor,MOBO-Full,3,12,12,Redundant,0.8732362177156278,0.0635451243275246,26,5
Reactor,Coiled-tube reactor,MOBO-Full,3,13,13,Redundant,0.7928666615329676,0.05238646191420278,26,5
Reactor,Coiled-tube reactor,MOBO-Full,3,14,14,Redundant,0.8610205351151364,0.06177969682416299,26,5
Reactor,Coiled-tube reactor,MOBO-Full,3,15,15,Redundant,0.8696795747557753,0.06302854689561552,26,5
Reactor,Coiled-tube reactor,MOBO-Full,3,16,16,Redundant,0.9602691186892701,0.07684306502568897,26,5
Reactor,Coiled-tube reactor,MOBO-Full,3,17,17,Redundant,0.8613024437671553,0.06182015830327281,26,5
Reactor,Coiled-tube reactor,MOBO-Full,3,18,18,Redundant,0.9360516964054018,0.07301606486195253,26,5
Reactor,Coiled-tube reactor,MOBO-Full,3,19,19,Redundant,0.8934225862377325,0.06651699313330989,26,5
Reactor,Coiled-tube reactor,MOBO-Full,3,20,20,Redundant,0.9266619116313178,0.07155852487235069,26,5
Reactor,Coiled-tube reactor,MOBO-Full,3,21,21,Redundant,0.8346140402266269,0.05804838301195113,26,5
Reactor,Coiled-tube reactor,MOBO-Full,3,22,22,Redundant,0.7491194242165892,0.04676499264488283,26,5
Reactor,Coiled-tube reactor,MOBO-Full,3,23,23,Redundant,0.8986254246041327,0.06729397114541315,26,5
Reactor,Coiled-tube reactor,MOBO-Full,3,24,24,Redundant,0.8267376378324218,0.05695792681739438,26,5
Reactor,Coiled-tube reactor,MOBO-Full,3,25,25,Redundant,0.8883211048779069,0.06575953211429211,26,5
Reactor,Coiled-tube reactor,MOBO-Full,3,26,26,Redundant,0.8452764808809997,0.059541027427547265,26,5
Reactor,Coiled-tube reactor,MOBO-Full,3,27,27,Redundant,0.7162718854285326,0.0427537844879454,26,5
Reactor,Coiled-tube reactor,MOBO-Full,3,28,28,Redundant,0.8690241856379517,0.0629335862686421,26,5
Reactor,Coiled-tube reactor,MOBO-Full,3,29,29,Redundant,0.9643338691700291,0.07749498426903656,26,5
Reactor,Coiled-tube reactor,MOBO-Full,3,30,30,Redundant,1.0072451705128516,0.08454523612678862,26,5
Reactor,Coiled-tube reactor,MOBO-Full,3,31,31,Redundant,1.0470379463427575,0.09135737175680493,26,5
Reactor,Coiled-tube reactor,MOBO-Full,3,32,32,Redundant,0.7464909536903802,0.046437395328464456,26,5
Reactor,Coiled-tube reactor,MOBO-Full,3,33,33,Redundant,1.0441976756107323,0.09086239881257135,26,5
Reactor,Coiled-tube reactor,MOBO-Full,3,34,34,Redundant,0.4830979514738012,0.01944863589318193,26,5
Reactor,Coiled-tube reactor,MOBO-Full,3,35,35,Redundant,0.720381888272966,0.04324583874597701,26,5
Reactor,Coiled-tube reactor,MOBO-Full,3,36,36,Redundant,1.0748297040418924,0.0962715743908985,26,5
Reactor,Coiled-tube reactor,MOBO-Full,3,37,37,Redundant,0.9034963195539839,0.06802546662063289,26,5
Reactor,Coiled-tube reactor,MOBO-Full,3,38,38,Redundant,1.0842478638556603,0.09796611918963019,26,5
Reactor,Coiled-tube reactor,MOBO-Full,3,39,39,Redundant,0.8461891492668876,0.05966967302808492,26,5
Reactor,Coiled-tube reactor,MOBO-Full,3,40,40,Redundant,1.2209088219379622,0.12421819595716191,26,5
Reactor,Coiled-tube reactor,MOBO-Full,3,41,41,Redundant,0.8757329192033197,0.06390901214803069,26,5
Reactor,Coiled-tube reactor,MOBO-Full,3,42,42,Redundant,0.7995940874768683,0.053279225393997154,26,5
Reactor,Coiled-tube reactor,MOBO-Full,3,43,43,Redundant,0.7883553787892532,0.05179201693882891,26,5
